,config,time,commit_num
56547,sudo lrzip -g -L 9 -w 41 -N -12 -p 4,17.25,56
56548,sudo lrzip -g -L 9 -w 41 -N -4 -p 1,33.23,56
56549,sudo lrzip -g -L 9 -w 41 -N -4 -p 2,20.09,56
56550,sudo lrzip -g -L 9 -w 41 -N -4 -p 3,17.24,56
56551,sudo lrzip -g -L 9 -w 41 -N -4 -p 4,17.24,56
56552,sudo lrzip -g -L 9 -w 41 -N 4 -p 1,33.25,56
56553,sudo lrzip -g -L 9 -w 41 -N 4 -p 2,20.17,56
56554,sudo lrzip -g -L 9 -w 41 -N 4 -p 3,16.96,56
56555,sudo lrzip -g -L 9 -w 41 -N 4 -p 4,17.2,56
56556,sudo lrzip -g -L 9 -w 41 -N 12 -p 1,33.2,56
56557,sudo lrzip -g -L 9 -w 41 -N 12 -p 2,19.52,56
56558,sudo lrzip -g -L 9 -w 41 -N 12 -p 3,17.44,56
56559,sudo lrzip -g -L 9 -w 41 -N 12 -p 4,16.81,56
56560,sudo lrzip -g -L 9 -w 61 -N -20 -p 1,33.24,56
56561,sudo lrzip -g -L 9 -w 61 -N -20 -p 2,19.36,56
56562,sudo lrzip -g -L 9 -w 61 -N -20 -p 3,17.1,56
56563,sudo lrzip -g -L 9 -w 61 -N -20 -p 4,17.18,56
56564,sudo lrzip -g -L 9 -w 61 -N -12 -p 1,33.27,56
56565,sudo lrzip -g -L 9 -w 61 -N -12 -p 2,21.07,56
56566,sudo lrzip -g -L 9 -w 61 -N -12 -p 3,17.2,56
56567,sudo lrzip -g -L 9 -w 61 -N -12 -p 4,17.01,56
56568,sudo lrzip -g -L 9 -w 61 -N -4 -p 1,33.29,56
56569,sudo lrzip -g -L 9 -w 61 -N -4 -p 2,19.99,56
56570,sudo lrzip -g -L 9 -w 61 -N -4 -p 3,17.65,56
56571,sudo lrzip -g -L 9 -w 61 -N -4 -p 4,17.32,56
56572,sudo lrzip -g -L 9 -w 61 -N 4 -p 1,33.18,56
56573,sudo lrzip -g -L 9 -w 61 -N 4 -p 2,19.61,56
56574,sudo lrzip -g -L 9 -w 61 -N 4 -p 3,16.85,56
56575,sudo lrzip -g -L 9 -w 61 -N 4 -p 4,16.86,56
56576,sudo lrzip -g -L 9 -w 61 -N 12 -p 1,33.24,56
56577,sudo lrzip -g -L 9 -w 61 -N 12 -p 2,19.87,56
56578,sudo lrzip -g -L 9 -w 61 -N 12 -p 3,17.55,56
56579,sudo lrzip -g -L 9 -w 61 -N 12 -p 4,17.0,56
56580,sudo lrzip -g -L 9 -w 81 -N -20 -p 1,33.37,56
56581,sudo lrzip -g -L 9 -w 81 -N -20 -p 2,19.31,56
56582,sudo lrzip -g -L 9 -w 81 -N -20 -p 3,17.56,56
56583,sudo lrzip -g -L 9 -w 81 -N -20 -p 4,17.15,56
56584,sudo lrzip -g -L 9 -w 81 -N -12 -p 1,33.24,56
56585,sudo lrzip -g -L 9 -w 81 -N -12 -p 2,19.5,56
56586,sudo lrzip -g -L 9 -w 81 -N -12 -p 3,17.11,56
56587,sudo lrzip -g -L 9 -w 81 -N -12 -p 4,16.78,56
56588,sudo lrzip -g -L 9 -w 81 -N -4 -p 1,33.5,56
56589,sudo lrzip -g -L 9 -w 81 -N -4 -p 2,20.0,56
56590,sudo lrzip -g -L 9 -w 81 -N -4 -p 3,17.02,56
56591,sudo lrzip -g -L 9 -w 81 -N -4 -p 4,17.48,56
56592,sudo lrzip -g -L 9 -w 81 -N 4 -p 1,33.34,56
56593,sudo lrzip -g -L 9 -w 81 -N 4 -p 2,20.1,56
56594,sudo lrzip -g -L 9 -w 81 -N 4 -p 3,16.8,56
56595,sudo lrzip -g -L 9 -w 81 -N 4 -p 4,17.14,56
56596,sudo lrzip -g -L 9 -w 81 -N 12 -p 1,33.26,56
56597,sudo lrzip -g -L 9 -w 81 -N 12 -p 2,20.09,56
56598,sudo lrzip -g -L 9 -w 81 -N 12 -p 3,17.05,56
56599,sudo lrzip -g -L 9 -w 81 -N 12 -p 4,17.35,56
56600,sudo lrzip -n -L 8 -w 1 -N -20 -p 1,16.18,56
56601,sudo lrzip -n -L 8 -w 1 -N -20 -p 2,16.33,56
56602,sudo lrzip -n -L 8 -w 1 -N -20 -p 3,16.23,56
56603,sudo lrzip -n -L 8 -w 1 -N -20 -p 4,16.27,56
56604,sudo lrzip -n -L 8 -w 1 -N -12 -p 1,16.2,56
56605,sudo lrzip -n -L 8 -w 1 -N -12 -p 2,16.26,56
56606,sudo lrzip -n -L 8 -w 1 -N -12 -p 3,16.18,56
56607,sudo lrzip -n -L 8 -w 1 -N -12 -p 4,16.29,56
56608,sudo lrzip -n -L 8 -w 1 -N -4 -p 1,16.23,56
56609,sudo lrzip -n -L 8 -w 1 -N -4 -p 2,16.38,56
56610,sudo lrzip -n -L 8 -w 1 -N -4 -p 3,16.21,56
56611,sudo lrzip -n -L 8 -w 1 -N -4 -p 4,16.38,56
56612,sudo lrzip -n -L 8 -w 1 -N 4 -p 1,16.24,56
56613,sudo lrzip -n -L 8 -w 1 -N 4 -p 2,16.32,56
56614,sudo lrzip -n -L 8 -w 1 -N 4 -p 3,16.27,56
56615,sudo lrzip -n -L 8 -w 1 -N 4 -p 4,16.22,56
56616,sudo lrzip -n -L 8 -w 1 -N 12 -p 1,16.3,56
56617,sudo lrzip -n -L 8 -w 1 -N 12 -p 2,16.2,56
56618,sudo lrzip -n -L 8 -w 1 -N 12 -p 3,16.37,56
56619,sudo lrzip -n -L 8 -w 1 -N 12 -p 4,16.21,56
56620,sudo lrzip -n -L 8 -w 21 -N -20 -p 1,9.94,56
56621,sudo lrzip -n -L 8 -w 21 -N -20 -p 2,9.91,56
56622,sudo lrzip -n -L 8 -w 21 -N -20 -p 3,9.89,56
56623,sudo lrzip -n -L 8 -w 21 -N -20 -p 4,9.9,56
56624,sudo lrzip -n -L 8 -w 21 -N -12 -p 1,9.9,56
56625,sudo lrzip -n -L 8 -w 21 -N -12 -p 2,9.9,56
56626,sudo lrzip -n -L 8 -w 21 -N -12 -p 3,9.91,56
56627,sudo lrzip -n -L 8 -w 21 -N -12 -p 4,9.91,56
56628,sudo lrzip -n -L 8 -w 21 -N -4 -p 1,9.88,56
56629,sudo lrzip -n -L 8 -w 21 -N -4 -p 2,9.9,56
56630,sudo lrzip -n -L 8 -w 21 -N -4 -p 3,9.89,56
56631,sudo lrzip -n -L 8 -w 21 -N -4 -p 4,9.89,56
56632,sudo lrzip -n -L 8 -w 21 -N 4 -p 1,9.92,56
56633,sudo lrzip -n -L 8 -w 21 -N 4 -p 2,9.88,56
56634,sudo lrzip -n -L 8 -w 21 -N 4 -p 3,9.89,56
56635,sudo lrzip -n -L 8 -w 21 -N 4 -p 4,9.89,56
56636,sudo lrzip -n -L 8 -w 21 -N 12 -p 1,9.89,56
56637,sudo lrzip -n -L 8 -w 21 -N 12 -p 2,9.88,56
56638,sudo lrzip -n -L 8 -w 21 -N 12 -p 3,9.89,56
56639,sudo lrzip -n -L 8 -w 21 -N 12 -p 4,9.94,56
56640,sudo lrzip -n -L 8 -w 41 -N -20 -p 1,9.88,56
56641,sudo lrzip -n -L 8 -w 41 -N -20 -p 2,9.88,56
56642,sudo lrzip -n -L 8 -w 41 -N -20 -p 3,9.92,56
56643,sudo lrzip -n -L 8 -w 41 -N -20 -p 4,9.88,56
56644,sudo lrzip -n -L 8 -w 41 -N -12 -p 1,9.89,56
56645,sudo lrzip -n -L 8 -w 41 -N -12 -p 2,9.92,56
56646,sudo lrzip -n -L 8 -w 41 -N -12 -p 3,9.89,56
56647,sudo lrzip -n -L 8 -w 41 -N -12 -p 4,9.89,56
56648,sudo lrzip -n -L 8 -w 41 -N -4 -p 1,9.97,56
56649,sudo lrzip -n -L 8 -w 41 -N -4 -p 2,9.89,56
56650,sudo lrzip -n -L 8 -w 41 -N -4 -p 3,9.88,56
56651,sudo lrzip -n -L 8 -w 41 -N -4 -p 4,9.95,56
56652,sudo lrzip -n -L 8 -w 41 -N 4 -p 1,9.89,56
56653,sudo lrzip -n -L 8 -w 41 -N 4 -p 2,9.88,56
56654,sudo lrzip -n -L 8 -w 41 -N 4 -p 3,9.97,56
56655,sudo lrzip -n -L 8 -w 41 -N 4 -p 4,9.88,56
56656,sudo lrzip -n -L 8 -w 41 -N 12 -p 1,9.88,56
56657,sudo lrzip -n -L 8 -w 41 -N 12 -p 2,10.17,56
56658,sudo lrzip -n -L 8 -w 41 -N 12 -p 3,9.89,56
56659,sudo lrzip -n -L 8 -w 41 -N 12 -p 4,9.87,56
56660,sudo lrzip -n -L 8 -w 61 -N -20 -p 1,9.99,56
56661,sudo lrzip -n -L 8 -w 61 -N -20 -p 2,9.9,56
56662,sudo lrzip -n -L 8 -w 61 -N -20 -p 3,9.9,56
56663,sudo lrzip -n -L 8 -w 61 -N -20 -p 4,9.9,56
56664,sudo lrzip -n -L 8 -w 61 -N -12 -p 1,9.88,56
56665,sudo lrzip -n -L 8 -w 61 -N -12 -p 2,9.88,56
56666,sudo lrzip -n -L 8 -w 61 -N -12 -p 3,10.03,56
56667,sudo lrzip -n -L 8 -w 61 -N -12 -p 4,9.88,56
56668,sudo lrzip -n -L 8 -w 61 -N -4 -p 1,9.87,56
56669,sudo lrzip -n -L 8 -w 61 -N -4 -p 2,9.89,56
56670,sudo lrzip -n -L 8 -w 61 -N -4 -p 3,9.87,56
56671,sudo lrzip -n -L 8 -w 61 -N -4 -p 4,12.06,56
56672,sudo lrzip -n -L 8 -w 61 -N 4 -p 1,9.93,56
56673,sudo lrzip -n -L 8 -w 61 -N 4 -p 2,9.88,56
56674,sudo lrzip -n -L 8 -w 61 -N 4 -p 3,11.01,56
56675,sudo lrzip -n -L 8 -w 61 -N 4 -p 4,19.11,56
56676,sudo lrzip -n -L 8 -w 61 -N 12 -p 1,9.89,56
56677,sudo lrzip -n -L 8 -w 61 -N 12 -p 2,9.89,56
56678,sudo lrzip -n -L 8 -w 61 -N 12 -p 3,10.18,56
56679,sudo lrzip -n -L 8 -w 61 -N 12 -p 4,9.87,56
56680,sudo lrzip -n -L 8 -w 81 -N -20 -p 1,9.93,56
56681,sudo lrzip -n -L 8 -w 81 -N -20 -p 2,9.88,56
56682,sudo lrzip -n -L 8 -w 81 -N -20 -p 3,9.89,56
56683,sudo lrzip -n -L 8 -w 81 -N -20 -p 4,9.92,56
56684,sudo lrzip -n -L 8 -w 81 -N -12 -p 1,9.88,56
56685,sudo lrzip -n -L 8 -w 81 -N -12 -p 2,9.88,56
56686,sudo lrzip -n -L 8 -w 81 -N -12 -p 3,9.92,56
56687,sudo lrzip -n -L 8 -w 81 -N -12 -p 4,9.89,56
56688,sudo lrzip -n -L 8 -w 81 -N -4 -p 1,9.86,56
56689,sudo lrzip -n -L 8 -w 81 -N -4 -p 2,9.89,56
56690,sudo lrzip -n -L 8 -w 81 -N -4 -p 3,9.91,56
56691,sudo lrzip -n -L 8 -w 81 -N -4 -p 4,9.89,56
56692,sudo lrzip -n -L 8 -w 81 -N 4 -p 1,9.88,56
56693,sudo lrzip -n -L 8 -w 81 -N 4 -p 2,9.89,56
56694,sudo lrzip -n -L 8 -w 81 -N 4 -p 3,9.86,56
56695,sudo lrzip -n -L 8 -w 81 -N 4 -p 4,9.89,56
56696,sudo lrzip -n -L 8 -w 81 -N 12 -p 1,9.96,56
56697,sudo lrzip -n -L 8 -w 81 -N 12 -p 2,9.89,56
56698,sudo lrzip -n -L 8 -w 81 -N 12 -p 3,9.89,56
56699,sudo lrzip -n -L 8 -w 81 -N 12 -p 4,9.99,56
56700,sudo lrzip -n -L 9 -w 1 -N -20 -p 1,20.42,56
56701,sudo lrzip -n -L 9 -w 1 -N -20 -p 2,20.63,56
56702,sudo lrzip -n -L 9 -w 1 -N -20 -p 3,20.7,56
56703,sudo lrzip -n -L 9 -w 1 -N -20 -p 4,20.4,56
56704,sudo lrzip -n -L 9 -w 1 -N -12 -p 1,20.58,56
56705,sudo lrzip -n -L 9 -w 1 -N -12 -p 2,20.65,56
56706,sudo lrzip -n -L 9 -w 1 -N -12 -p 3,20.49,56
56707,sudo lrzip -n -L 9 -w 1 -N -12 -p 4,20.5,56
56708,sudo lrzip -n -L 9 -w 1 -N -4 -p 1,20.66,56
56709,sudo lrzip -n -L 9 -w 1 -N -4 -p 2,22.21,56
56710,sudo lrzip -n -L 9 -w 1 -N -4 -p 3,20.76,56
56711,sudo lrzip -n -L 9 -w 1 -N -4 -p 4,20.64,56
56712,sudo lrzip -n -L 9 -w 1 -N 4 -p 1,20.94,56
56713,sudo lrzip -n -L 9 -w 1 -N 4 -p 2,20.68,56
56714,sudo lrzip -n -L 9 -w 1 -N 4 -p 3,20.61,56
56715,sudo lrzip -n -L 9 -w 1 -N 4 -p 4,20.64,56
56716,sudo lrzip -n -L 9 -w 1 -N 12 -p 1,20.84,56
56717,sudo lrzip -n -L 9 -w 1 -N 12 -p 2,20.6,56
56718,sudo lrzip -n -L 9 -w 1 -N 12 -p 3,20.67,56
56719,sudo lrzip -n -L 9 -w 1 -N 12 -p 4,20.46,56
56720,sudo lrzip -n -L 9 -w 21 -N -20 -p 1,11.85,56
56721,sudo lrzip -n -L 9 -w 21 -N -20 -p 2,11.79,56
56722,sudo lrzip -n -L 9 -w 21 -N -20 -p 3,11.8,56
56723,sudo lrzip -n -L 9 -w 21 -N -20 -p 4,11.85,56
56724,sudo lrzip -n -L 9 -w 21 -N -12 -p 1,11.78,56
56725,sudo lrzip -n -L 9 -w 21 -N -12 -p 2,11.91,56
56726,sudo lrzip -n -L 9 -w 21 -N -12 -p 3,13.32,56
56727,sudo lrzip -n -L 9 -w 21 -N -12 -p 4,13.82,56
56728,sudo lrzip -n -L 9 -w 21 -N -4 -p 1,14.74,56
56729,sudo lrzip -n -L 9 -w 21 -N -4 -p 2,11.77,56
56730,sudo lrzip -n -L 9 -w 21 -N -4 -p 3,11.89,56
56731,sudo lrzip -n -L 9 -w 21 -N -4 -p 4,11.77,56
56732,sudo lrzip -n -L 9 -w 21 -N 4 -p 1,11.79,56
56733,sudo lrzip -n -L 9 -w 21 -N 4 -p 2,11.76,56
56734,sudo lrzip -n -L 9 -w 21 -N 4 -p 3,11.77,56
56735,sudo lrzip -n -L 9 -w 21 -N 4 -p 4,11.83,56
56736,sudo lrzip -n -L 9 -w 21 -N 12 -p 1,11.77,56
56737,sudo lrzip -n -L 9 -w 21 -N 12 -p 2,11.8,56
56738,sudo lrzip -n -L 9 -w 21 -N 12 -p 3,11.83,56
56739,sudo lrzip -n -L 9 -w 21 -N 12 -p 4,11.77,56
56740,sudo lrzip -n -L 9 -w 41 -N -20 -p 1,11.97,56
56741,sudo lrzip -n -L 9 -w 41 -N -20 -p 2,11.77,56
56742,sudo lrzip -n -L 9 -w 41 -N -20 -p 3,11.77,56
56743,sudo lrzip -n -L 9 -w 41 -N -20 -p 4,11.76,56
56744,sudo lrzip -n -L 9 -w 41 -N -12 -p 1,11.77,56
56745,sudo lrzip -n -L 9 -w 41 -N -12 -p 2,11.77,56
56746,sudo lrzip -n -L 9 -w 41 -N -12 -p 3,11.77,56
56747,sudo lrzip -n -L 9 -w 41 -N -12 -p 4,11.83,56
56748,sudo lrzip -n -L 9 -w 41 -N -4 -p 1,11.86,56
56749,sudo lrzip -n -L 9 -w 41 -N -4 -p 2,11.77,56
56750,sudo lrzip -n -L 9 -w 41 -N -4 -p 3,11.77,56
56751,sudo lrzip -n -L 9 -w 41 -N -4 -p 4,12.03,56
56752,sudo lrzip -n -L 9 -w 41 -N 4 -p 1,12.15,56
56753,sudo lrzip -n -L 9 -w 41 -N 4 -p 2,11.8,56
56754,sudo lrzip -n -L 9 -w 41 -N 4 -p 3,11.76,56
56755,sudo lrzip -n -L 9 -w 41 -N 4 -p 4,11.75,56
56756,sudo lrzip -n -L 9 -w 41 -N 12 -p 1,13.83,56
56757,sudo lrzip -n -L 9 -w 41 -N 12 -p 2,11.76,56
56758,sudo lrzip -n -L 9 -w 41 -N 12 -p 3,11.81,56
56759,sudo lrzip -n -L 9 -w 41 -N 12 -p 4,11.76,56
56760,sudo lrzip -n -L 9 -w 61 -N -20 -p 1,11.75,56
56761,sudo lrzip -n -L 9 -w 61 -N -20 -p 2,15.78,56
56762,sudo lrzip -n -L 9 -w 61 -N -20 -p 3,11.77,56
56763,sudo lrzip -n -L 9 -w 61 -N -20 -p 4,11.88,56
56764,sudo lrzip -n -L 9 -w 61 -N -12 -p 1,11.77,56
56765,sudo lrzip -n -L 9 -w 61 -N -12 -p 2,11.77,56
56766,sudo lrzip -n -L 9 -w 61 -N -12 -p 3,15.14,56
56767,sudo lrzip -n -L 9 -w 61 -N -12 -p 4,12.27,56
56768,sudo lrzip -n -L 9 -w 61 -N -4 -p 1,11.81,56
56769,sudo lrzip -n -L 9 -w 61 -N -4 -p 2,16.74,56
56770,sudo lrzip -n -L 9 -w 61 -N -4 -p 3,19.25,56
56771,sudo lrzip -n -L 9 -w 61 -N -4 -p 4,11.77,56
56772,sudo lrzip -n -L 9 -w 61 -N 4 -p 1,12.3,56
56773,sudo lrzip -n -L 9 -w 61 -N 4 -p 2,14.82,56
56774,sudo lrzip -n -L 9 -w 61 -N 4 -p 3,12.42,56
56775,sudo lrzip -n -L 9 -w 61 -N 4 -p 4,23.82,56
56776,sudo lrzip -n -L 9 -w 61 -N 12 -p 1,11.75,56
56777,sudo lrzip -n -L 9 -w 61 -N 12 -p 2,11.76,56
56778,sudo lrzip -n -L 9 -w 61 -N 12 -p 3,11.82,56
56779,sudo lrzip -n -L 9 -w 61 -N 12 -p 4,11.76,56
56780,sudo lrzip -n -L 9 -w 81 -N -20 -p 1,12.15,56
56781,sudo lrzip -n -L 9 -w 81 -N -20 -p 2,11.8,56
56782,sudo lrzip -n -L 9 -w 81 -N -20 -p 3,11.78,56
56783,sudo lrzip -n -L 9 -w 81 -N -20 -p 4,11.81,56
56784,sudo lrzip -n -L 9 -w 81 -N -12 -p 1,11.76,56
56785,sudo lrzip -n -L 9 -w 81 -N -12 -p 2,11.78,56
56786,sudo lrzip -n -L 9 -w 81 -N -12 -p 3,11.79,56
56787,sudo lrzip -n -L 9 -w 81 -N -12 -p 4,13.6,56
56788,sudo lrzip -n -L 9 -w 81 -N -4 -p 1,14.75,56
56789,sudo lrzip -n -L 9 -w 81 -N -4 -p 2,13.84,56
56790,sudo lrzip -n -L 9 -w 81 -N -4 -p 3,11.76,56
56791,sudo lrzip -n -L 9 -w 81 -N -4 -p 4,11.75,56
56792,sudo lrzip -n -L 9 -w 81 -N 4 -p 1,11.76,56
56793,sudo lrzip -n -L 9 -w 81 -N 4 -p 2,11.8,56
56794,sudo lrzip -n -L 9 -w 81 -N 4 -p 3,11.75,56
56795,sudo lrzip -n -L 9 -w 81 -N 4 -p 4,26.58,56
56796,sudo lrzip -n -L 9 -w 81 -N 12 -p 1,11.98,56
56797,sudo lrzip -n -L 9 -w 81 -N 12 -p 2,16.77,56
56798,sudo lrzip -n -L 9 -w 81 -N 12 -p 3,24.23,56
56799,sudo lrzip -n -L 9 -w 81 -N 12 -p 4,15.9,56
56800,sudo lrzip -l -L 8 -w 1 -N -20 -p 1,16.12,56
56801,sudo lrzip -l -L 8 -w 1 -N -20 -p 2,16.31,56
56802,sudo lrzip -l -L 8 -w 1 -N -20 -p 3,16.29,56
56803,sudo lrzip -l -L 8 -w 1 -N -20 -p 4,15.9,56
56804,sudo lrzip -l -L 8 -w 1 -N -12 -p 1,16.72,56
56805,sudo lrzip -l -L 8 -w 1 -N -12 -p 2,15.95,56
56806,sudo lrzip -l -L 8 -w 1 -N -12 -p 3,16.04,56
56807,sudo lrzip -l -L 8 -w 1 -N -12 -p 4,15.9,56
56808,sudo lrzip -l -L 8 -w 1 -N -4 -p 1,16.14,56
56809,sudo lrzip -l -L 8 -w 1 -N -4 -p 2,16.01,56
56810,sudo lrzip -l -L 8 -w 1 -N -4 -p 3,15.93,56
56811,sudo lrzip -l -L 8 -w 1 -N -4 -p 4,15.99,56
56812,sudo lrzip -l -L 8 -w 1 -N 4 -p 1,16.19,56
56813,sudo lrzip -l -L 8 -w 1 -N 4 -p 2,15.98,56
56814,sudo lrzip -l -L 8 -w 1 -N 4 -p 3,15.91,56
56815,sudo lrzip -l -L 8 -w 1 -N 4 -p 4,16.05,56
56816,sudo lrzip -l -L 8 -w 1 -N 12 -p 1,16.41,56
56817,sudo lrzip -l -L 8 -w 1 -N 12 -p 2,15.91,56
56818,sudo lrzip -l -L 8 -w 1 -N 12 -p 3,15.85,56
56819,sudo lrzip -l -L 8 -w 1 -N 12 -p 4,15.95,56
56820,sudo lrzip -l -L 8 -w 21 -N -20 -p 1,9.4,56
56821,sudo lrzip -l -L 8 -w 21 -N -20 -p 2,8.79,56
56822,sudo lrzip -l -L 8 -w 21 -N -20 -p 3,9.04,56
56823,sudo lrzip -l -L 8 -w 21 -N -20 -p 4,8.8,56
56824,sudo lrzip -l -L 8 -w 21 -N -12 -p 1,9.42,56
56825,sudo lrzip -l -L 8 -w 21 -N -12 -p 2,8.93,56
56826,sudo lrzip -l -L 8 -w 21 -N -12 -p 3,9.0,56
56827,sudo lrzip -l -L 8 -w 21 -N -12 -p 4,10.81,56
56828,sudo lrzip -l -L 8 -w 21 -N -4 -p 1,9.38,56
56829,sudo lrzip -l -L 8 -w 21 -N -4 -p 2,8.8,56
56830,sudo lrzip -l -L 8 -w 21 -N -4 -p 3,8.92,56
56831,sudo lrzip -l -L 8 -w 21 -N -4 -p 4,8.81,56
56832,sudo lrzip -l -L 8 -w 21 -N 4 -p 1,9.53,56
56833,sudo lrzip -l -L 8 -w 21 -N 4 -p 2,8.79,56
56834,sudo lrzip -l -L 8 -w 21 -N 4 -p 3,8.92,56
56835,sudo lrzip -l -L 8 -w 21 -N 4 -p 4,8.91,56
56836,sudo lrzip -l -L 8 -w 21 -N 12 -p 1,9.46,56
56837,sudo lrzip -l -L 8 -w 21 -N 12 -p 2,8.7,56
56838,sudo lrzip -l -L 8 -w 21 -N 12 -p 3,8.92,56
56839,sudo lrzip -l -L 8 -w 21 -N 12 -p 4,8.91,56
56840,sudo lrzip -l -L 8 -w 41 -N -20 -p 1,9.39,56
56841,sudo lrzip -l -L 8 -w 41 -N -20 -p 2,8.79,56
56842,sudo lrzip -l -L 8 -w 41 -N -20 -p 3,9.14,56
56843,sudo lrzip -l -L 8 -w 41 -N -20 -p 4,8.81,56
56844,sudo lrzip -l -L 8 -w 41 -N -12 -p 1,9.39,56
56845,sudo lrzip -l -L 8 -w 41 -N -12 -p 2,8.84,56
56846,sudo lrzip -l -L 8 -w 41 -N -12 -p 3,9.01,56
56847,sudo lrzip -l -L 8 -w 41 -N -12 -p 4,8.81,56
56848,sudo lrzip -l -L 8 -w 41 -N -4 -p 1,9.4,56
56849,sudo lrzip -l -L 8 -w 41 -N -4 -p 2,8.92,56
56850,sudo lrzip -l -L 8 -w 41 -N -4 -p 3,8.92,56
56851,sudo lrzip -l -L 8 -w 41 -N -4 -p 4,8.8,56
56852,sudo lrzip -l -L 8 -w 41 -N 4 -p 1,9.56,56
56853,sudo lrzip -l -L 8 -w 41 -N 4 -p 2,8.79,56
56854,sudo lrzip -l -L 8 -w 41 -N 4 -p 3,8.93,56
56855,sudo lrzip -l -L 8 -w 41 -N 4 -p 4,8.87,56
56856,sudo lrzip -l -L 8 -w 41 -N 12 -p 1,9.41,56
56857,sudo lrzip -l -L 8 -w 41 -N 12 -p 2,8.73,56
56858,sudo lrzip -l -L 8 -w 41 -N 12 -p 3,8.94,56
56859,sudo lrzip -l -L 8 -w 41 -N 12 -p 4,8.77,56
56860,sudo lrzip -l -L 8 -w 61 -N -20 -p 1,9.4,56
56861,sudo lrzip -l -L 8 -w 61 -N -20 -p 2,8.78,56
56862,sudo lrzip -l -L 8 -w 61 -N -20 -p 3,9.01,56
56863,sudo lrzip -l -L 8 -w 61 -N -20 -p 4,8.81,56
56864,sudo lrzip -l -L 8 -w 61 -N -12 -p 1,9.39,56
56865,sudo lrzip -l -L 8 -w 61 -N -12 -p 2,8.8,56
56866,sudo lrzip -l -L 8 -w 61 -N -12 -p 3,9.01,56
56867,sudo lrzip -l -L 8 -w 61 -N -12 -p 4,8.84,56
56868,sudo lrzip -l -L 8 -w 61 -N -4 -p 1,9.38,56
56869,sudo lrzip -l -L 8 -w 61 -N -4 -p 2,8.88,56
56870,sudo lrzip -l -L 8 -w 61 -N -4 -p 3,8.93,56
56871,sudo lrzip -l -L 8 -w 61 -N -4 -p 4,8.82,56
56872,sudo lrzip -l -L 8 -w 61 -N 4 -p 1,9.45,56
56873,sudo lrzip -l -L 8 -w 61 -N 4 -p 2,8.86,56
56874,sudo lrzip -l -L 8 -w 61 -N 4 -p 3,8.91,56
56875,sudo lrzip -l -L 8 -w 61 -N 4 -p 4,8.83,56
56876,sudo lrzip -l -L 8 -w 61 -N 12 -p 1,9.46,56
56877,sudo lrzip -l -L 8 -w 61 -N 12 -p 2,9.54,56
56878,sudo lrzip -l -L 8 -w 61 -N 12 -p 3,8.9,56
56879,sudo lrzip -l -L 8 -w 61 -N 12 -p 4,8.84,56
56880,sudo lrzip -l -L 8 -w 81 -N -20 -p 1,9.4,56
56881,sudo lrzip -l -L 8 -w 81 -N -20 -p 2,8.77,56
56882,sudo lrzip -l -L 8 -w 81 -N -20 -p 3,8.92,56
56883,sudo lrzip -l -L 8 -w 81 -N -20 -p 4,9.01,56
56884,sudo lrzip -l -L 8 -w 81 -N -12 -p 1,9.62,56
56885,sudo lrzip -l -L 8 -w 81 -N -12 -p 2,8.79,56
56886,sudo lrzip -l -L 8 -w 81 -N -12 -p 3,9.02,56
56887,sudo lrzip -l -L 8 -w 81 -N -12 -p 4,8.81,56
56888,sudo lrzip -l -L 8 -w 81 -N -4 -p 1,9.4,56
56889,sudo lrzip -l -L 8 -w 81 -N -4 -p 2,8.9,56
56890,sudo lrzip -l -L 8 -w 81 -N -4 -p 3,8.98,56
56891,sudo lrzip -l -L 8 -w 81 -N -4 -p 4,8.83,56
56892,sudo lrzip -l -L 8 -w 81 -N 4 -p 1,9.4,56
56893,sudo lrzip -l -L 8 -w 81 -N 4 -p 2,8.88,56
56894,sudo lrzip -l -L 8 -w 81 -N 4 -p 3,8.91,56
56895,sudo lrzip -l -L 8 -w 81 -N 4 -p 4,8.9,56
56896,sudo lrzip -l -L 8 -w 81 -N 12 -p 1,9.54,56
56897,sudo lrzip -l -L 8 -w 81 -N 12 -p 2,8.72,56
56898,sudo lrzip -l -L 8 -w 81 -N 12 -p 3,8.88,56
56899,sudo lrzip -l -L 8 -w 81 -N 12 -p 4,8.89,56
56900,sudo lrzip -l -L 9 -w 1 -N -20 -p 1,20.49,56
56901,sudo lrzip -l -L 9 -w 1 -N -20 -p 2,20.22,56
56902,sudo lrzip -l -L 9 -w 1 -N -20 -p 3,20.19,56
56903,sudo lrzip -l -L 9 -w 1 -N -20 -p 4,20.28,56
56904,sudo lrzip -l -L 9 -w 1 -N -12 -p 1,20.55,56
56905,sudo lrzip -l -L 9 -w 1 -N -12 -p 2,20.14,56
56906,sudo lrzip -l -L 9 -w 1 -N -12 -p 3,20.28,56
56907,sudo lrzip -l -L 9 -w 1 -N -12 -p 4,20.26,56
56908,sudo lrzip -l -L 9 -w 1 -N -4 -p 1,20.32,56
56909,sudo lrzip -l -L 9 -w 1 -N -4 -p 2,20.17,56
56910,sudo lrzip -l -L 9 -w 1 -N -4 -p 3,20.38,56
56911,sudo lrzip -l -L 9 -w 1 -N -4 -p 4,20.09,56
56912,sudo lrzip -l -L 9 -w 1 -N 4 -p 1,20.48,56
56913,sudo lrzip -l -L 9 -w 1 -N 4 -p 2,20.24,56
56914,sudo lrzip -l -L 9 -w 1 -N 4 -p 3,20.2,56
